ID_SUCURSAL;ID_NOMBRE_SUCURSAL;DIRECCION;LATITUD;LONGITUD;LOCALIDAD;PROVINCIA;NODO;LAT_NODO;LONG_NODO;ABONO_MENSUAL;Moneda;CPE_ARSAT;CPE_PROPONENTE;Moneda ;TIEMPO_IMPLEMENTACION;MARCA_CPE;MODELO_CPE;COSTO_CPE;VERIF_CARGA;CUIT;RAZON_SOCIAL;DTO_GLOBAL;;
2290;Lucas Gonzalez;Avda.SoberanÌa 295;-32,385398;-59,532326;Lucas Gonzalez;Entre Rios;Lucas Gonzalez;-32,3888056;-59,5287722;135,00;USD;0,00;150,00;USD;15;KINGTYPE;GPNC0C;0;Carga correcta;30707745017;Cooperativa Entrerriana de Provision de Servicios de Comunicaciones LTDA.;10†%;;
2290;Lucas Gonzalez;Avda.SoberanÌa 295;-32,385398;-59,532326;Lucas Gonzalez;Entre Rios;Lucas Gonzalez;-32,3888056;-59,5287722;275,00;USD;2.273,02;2.712,26;USD;60;Mikrotik;RB960pgs;439,2375;Carga correcta;30709176672;ENER S.A.;5†%;;
2360;Maria Grande;Avda. Argentina 405;-31,662749;-59,905392;Maria Grande;Entre Rios;Maria Grande;-31,6641639;-59,8993361;135,00;USD;0,00;150,00;USD;15;KINGTYPE;GPNC0C;0;Carga correcta;30707745017;Cooperativa Entrerriana de Provision de Servicios de Comunicaciones LTDA.;10†%;;
2360;Maria Grande;Avda. Argentina 405;-31,662749;-59,905392;Maria Grande;Entre Rios;Maria Grande;-31,6641639;-59,8993361;275,00;USD;1.744,82;2.184,06;USD;60;Mikrotik;RB960pgs;439,2375;Carga correcta;30709176672;ENER S.A.;5†%;;
2560;Nogoya;San MartÌn 800;-32,397157;-59,787984;Nogoya;Entre Rios;Nogoya;-32,3955083;-59,7825694;135,00;USD;0,00;150,00;USD;15;GLC TEC;GLC-V2802GW;0;Carga correcta;30707745017;Cooperativa Entrerriana de Provision de Servicios de Comunicaciones LTDA.;10†%;;
2560;Nogoya;San MartÌn 800;-32,397157;-59,787984;Nogoya;Entre Rios;Nogoya;-32,3955083;-59,7825694;275,00;USD;927,29;1.366,53;USD;60;Mikrotik;RB960pgs;439,2375;Carga correcta;30709176672;ENER S.A.;5†%;;
2650;Parana;San MartÌn 1000;-31,720848;-60,525806;Parana;Entre Rios;Parana;-31,7401972;-60,5343917;135,00;USD;0,00;150,00;USD;15;FIBERHOME;HG6145D2;0;Carga correcta;30707745017;Cooperativa Entrerriana de Provision de Servicios de Comunicaciones LTDA.;10†%;;
2650;Parana;San MartÌn 1000;-31,720848;-60,525806;Parana;Entre Rios;Parana;-31,7401972;-60,5343917;275,00;USD;1.224,75;1.663,98;USD;60;Mikrotik;RB960pgs;439,2375;Carga correcta;30709176672;ENER S.A.;5†%;;
2860;Ramirez;Avda. San MartÌn 312;-32,174793;-60,199078;Gral. Ramirez;Entre Rios;General Ramirez;-32,1691944;-60,1995278;135,00;USD;0,00;150,00;USD;15;HUAWEI;HG8145V5;0;Carga correcta;30707745017;Cooperativa Entrerriana de Provision de Servicios de Comunicaciones LTDA.;10†%;;
2860;Ramirez;Avda. San MartÌn 312;-32,174793;-60,199078;Gral. Ramirez;Entre Rios;General Ramirez;-32,1691944;-60,1995278;275,00;USD;2.953,21;3.392,45;USD;60;Mikrotik;RB960pgs;439,2375;Carga correcta;30709176672;ENER S.A.;5†%;;
3030;Rosario Del Tala;R. S. PeÒa 300 Y Alte. Brown;-32,301208;-59,139866;Rosario Del Tala;Entre Rios;Rosario Del Tala;-32,3029444;-59,1311333;135,00;USD;0,00;150,00;USD;15;KINGTYPE;GPNC0C;0;Carga correcta;30707745017;Cooperativa Entrerriana de Provision de Servicios de Comunicaciones LTDA.;10†%;;
3030;Rosario Del Tala;R. S. PeÒa 300 Y Alte. Brown;-32,301208;-59,139866;Rosario Del Tala;Entre Rios;Rosario Del Tala;-32,3029444;-59,1311333;275,00;USD;1.247,65;1.686,89;USD;60;Mikrotik;RB960pgs;439,2375;Carga correcta;30709176672;ENER S.A.;5†%;;
3310;San Salvador;3 De Febfrero Y San MartÌn;-31,625568;-58,504751;San Salvador;Entre Rios;San Salvador;-31,6243056;-58,5151111;135,00;USD;0,00;150,00;USD;15;KINGTYPE;GPNC0C;0;Carga correcta;30707745017;Cooperativa Entrerriana de Provision de Servicios de Comunicaciones LTDA.;10†%;;
3310;San Salvador;3 De Febfrero Y San MartÌn;-31,625568;-58,504751;San Salvador;Entre Rios;San Salvador;-31,6243056;-58,5151111;275,00;USD;837,17;1.276,41;USD;60;Mikrotik;RB960pgs;439,2375;Carga correcta;30709176672;ENER S.A.;5†%;;
3442;Sucursal ElectrÛnica Parana;La Paz 5 ¬Äì Edificio ¬Äåsolar Del Plaza‚Äù Pb Local 6;-31,728639;-60,528194;Paran„Å;Entre Rios;Parana;-31,7401972;-60,5343917;135,00;USD;0,00;150,00;USD;15;FIBERHOME;HG6145D2;0;Carga correcta;30707745017;Cooperativa Entrerriana de Provision de Servicios de Comunicaciones LTDA.;10†%;;
3442;Sucursal ElectrÛnica Parana;La Paz 5 ¬Äì Edificio ¬Äåsolar Del Plaza‚Äù Pb Local 6;-31,728639;-60,528194;Paran„Å;Entre Rios;Parana;-31,7401972;-60,5343917;275,00;USD;1.307,62;1.746,86;USD;60;Mikrotik;RB960pgs;439,2375;Carga correcta;30709176672;ENER S.A.;5†%;;
3620;Urdinarrain;E.Podest· 202;-32,684248;-58,893098;Urdinarrain;Entre Rios;Urdinarrain;-32,6788333;-58,8918611;135,00;USD;0,00;150,00;USD;15;KINGTYPE;GPNF04C;0;Carga correcta;30707745017;Cooperativa Entrerriana de Provision de Servicios de Comunicaciones LTDA.;10†%;;
3620;Urdinarrain;E.Podest· 202;-32,684248;-58,893098;Urdinarrain;Entre Rios;Urdinarrain;-32,6788333;-58,8918611;275,00;USD;2.884,25;3.323,48;USD;60;Mikrotik;RB960pgs;439,2375;Carga correcta;30709176672;ENER S.A.;5†%;;
3680;Victoria;Italia 452;-32,622357;-60,156375;Victoria;Entre Rios;Victoria;-32,630175;-60,1462556;135,00;USD;0,00;150,00;USD;15;SUPREME;FXAC00953;0;Carga correcta;30707745017;Cooperativa Entrerriana de Provision de Servicios de Comunicaciones LTDA.;10†%;;
3680;Victoria;Italia 452;-32,622357;-60,156375;Victoria;Entre Rios;Victoria;-32,630175;-60,1462556;275,00;USD;4.828,78;5.268,02;USD;60;Mikrotik;RB960pgs;439,2375;Carga correcta;30709176672;ENER S.A.;5†%;;
3770;Villaguay;B. Mitre 402;-31,867235;-59,027427;Villaguay;Entre Rios;Villaguay;-31,8636889;-59,0348611;135,00;USD;0,00;150,00;USD;15;HUAWEI;ECHOLIFE EG8143A5;0;Carga correcta;30707745017;Cooperativa Entrerriana de Provision de Servicios de Comunicaciones LTDA.;10†%;;
3770;Villaguay;B. Mitre 402;-31,867235;-59,027427;Villaguay;Entre Rios;Villaguay;-31,8636889;-59,0348611;275,00;USD;877,40;1.316,64;USD;60;Mikrotik;RB960pgs;439,2375;Carga correcta;30709176672;ENER S.A.;5†%;;
1500;Clorinda;25 De Mayo Esq. Sarmiento;-25,288367;-57,711847;Clorinda;Formosa;Clorinda;-25,2884083;-57,7260444;; USD ;;;USD;;;;;;;;;;
2246;Lib. Gral. San Martin;Jujuy 346;-23,814735;-64,793383;Lib. Gral. San Martin;Jujuy;Libertador General San Martin;-23,8165194;-64,7987389;; USD ;;;USD;;;;;;;;;;
3290;San Pedro De Jujuy;Alberdi 85;-24,234032;-64,865234;San Pedro De Jujuy;Jujuy;San Pedro De Jujuy;-24,2386944;-64,8632222;; USD ;;;USD;;;;;;;;;;
3315;San Salvador De Jujuy;Alvear 801;-24,184164;-65,304254;San Salvador De Jujuy;Jujuy;San Salvador De Jujuy;-24,1787583;-65,3275417;; USD ;;;USD;;;;;;;;;;
3350;Santa Rosa (Lp);Avda. General San MartÌn Oeste 1;-36,621103;-64,291391;Santa Rosa;La Pampa;Santa Rosa;-36,6273556;-64,271325;; USD ;;;USD;;;;;;;;;;
1035;Aimogasta;9 De Julio 521;-28,554483;-66,814127;Aimogasta;La Rioja;Aimogasta;-28,5667278;-66,798025;474,33;USD;1.000,00;1.850,00;USD;15;MikroTik ;RB5009UG+S+IN C/SFP ++;850;Carga correcta;30716161141;GESTION INTEGRAL DE PROYECTOS S.A.S.;5% y 3%;;
1425;Chamical;Avda.R. V. PeÒalosa Esq. N.M.Ayan;-30,359397;-66,314225;Chamical;La Rioja;Chamical;-30,3670833;-66,3125278;474,33;USD;1.000,00;1.850,00;USD;15;MikroTik ;RB5009UG+S+IN C/SFP ++;850;Carga correcta;30716161141;GESTION INTEGRAL DE PROYECTOS S.A.S.;5% y 3%;;
1453;Chepes;Avda. San MartÌn Y Castro Barros;-31,342165;-66,59381;Chepes;La Rioja;Chepes;-31,3445667;-66,5768861;474,33;USD;1.500,00;2.350,00;USD;15;MikroTik ;RB5009UG+S+IN C/SFP ++;850;Carga correcta;30716161141;GESTION INTEGRAL DE PROYECTOS S.A.S.;5% y 3%;;
2200;La Rioja;Pelagio B.Luna 699;-29,412397;-66,858017;La Rioja;La Rioja;La Rioja;-29,4262278;-66,8732639;474,33;USD;2.000,00;2.850,00;USD;15;MikroTik ;RB5009UG+S+IN C/SFP ++;850;Carga correcta;30716161141;GESTION INTEGRAL DE PROYECTOS S.A.S.;5% y 3%;;
3832;Villa Union;J. V. Gonz·lez N∞ 1;-29,318219;-68,228155;Villa Union;La Rioja;Villa Union;-29,314181;-68,218968;474,33;USD;1.000,00;1.850,00;USD;15;MikroTik ;RB5009UG+S+IN C/SFP ++;850;Carga correcta;30716161141;GESTION INTEGRAL DE PROYECTOS S.A.S.;5% y 3%;;
1012;Centro De Recaudacion Mendoza;Avda. L. Peltier 793;-32,899187;-68,851229;Mendoza;Mendoza;Mendoza;-32,8831528;-68,828325;1.511,90;USD;0,00;6.615,00;USD;20;Huawei;ar6140s;6615;Carga correcta;20271269472;DestÈfani Jose Luis;20†%;;
1012;Centro De Recaudacion Mendoza;Avda. L. Peltier 793;-32,899187;-68,851229;Mendoza;Mendoza;Mendoza;-32,8831528;-68,828325;280,00;USD;380,00;500,00;USD;30;MikroTik;RB760iGS;121;Carga correcta;30708839627;Servicargas Mendoza SA;3†%;;
1012;Centro De Recaudacion Mendoza;Avda. L. Peltier 793;-32,899187;-68,851229;Mendoza;Mendoza;Mendoza;-32,8831528;-68,828325;72,60;USD;75,00;130,00;USD;15;HUAWEI;EchoLife HG8245W5;55;Carga correcta;30708243201;WAYCOM SA;;;
1094;Anexo Operativo San Rafael;25 De Mayo 242;-34,617322;-68,336258;San Rafael;Mendoza;San Rafael;-34,6315472;-68,3438472;302,50;USD;250,00;500,00;USD;1;Mikrotik ;RB760iGS;250;Carga correcta;30611064604;CABLE TELEVISORA COLOR SA;5†%;;
1099;Avda. San Martin (Mza);Avda. San MartÌn Y Gutierrez (Mza);-32,888309;-68,839045;Mendoza;Mendoza;Mendoza;-32,8831528;-68,828325;1.511,90;USD;0,00;6.615,00;USD;20;Huawei;ar6140s;6615;Carga correcta;20271269472;DestÈfani Jose Luis;20†%;;
1099;Avda. San Martin (Mza);Avda. San MartÌn Y Gutierrez (Mza);-32,888309;-68,839045;Mendoza;Mendoza;Mendoza;-32,8831528;-68,828325;280,00;USD;380,00;500,00;USD;30;MikroTik;RB760iGS;121;Carga correcta;30708839627;Servicargas Mendoza SA;3†%;;
1099;Avda. San Martin (Mza);Avda. San MartÌn Y Gutierrez (Mza);-32,888309;-68,839045;Mendoza;Mendoza;Mendoza;-32,8831528;-68,828325;72,60;USD;75,00;130,00;USD;15;HUAWEI;EchoLife HG8245W5;55;Carga correcta;30708243201;WAYCOM SA;;;
1102;Avda. Alvear Oeste;Avda. Alvear Oeste 295;-34,974296;-67,683787;Gral. Alvear;Mendoza;General Alvear;-34,9812778;-67,6727417;302,50;USD;250,00;500,00;USD;1;Mikrotik ;RB760iGS;250;Carga correcta;30611064604;CABLE TELEVISORA COLOR SA;5†%;;
1236;Bowen;B. Mitre 704;-35,000648;-67,511126;Bowen;Mendoza;Bowen;-34,9928611;-67,5123611;302,50;USD;250,00;500,00;USD;1;Mikrotik ;RB760iGS;250;Carga correcta;30611064604;CABLE TELEVISORA COLOR SA;5†%;;
1636;Costa De Araujo;Belgrano Y Dr. Moreno;-32,758155;-68,397349;Costa De Araujo;Mendoza;Costa De Araujo;-32,7533556;-68,40745;; USD ;;;USD;;;;;;;;;;
1753;Eugenio Bustos;B. Quiroga Y Gral. Arenales;-33,779221;-69,064369;Eugenio Bustos;Mendoza;Eugenio Bustos;-33,7741806;-69,060025;72,60;USD;75,00;130,00;USD;15;HUAWEI;EchoLife HG8245W5;55;Carga correcta;30708243201;WAYCOM SA;;;
1830;Gral. Alvear;Avda. Alvear Oeste 310;-34,977918;-67,693484;Gral. Alvear;Mendoza;General Alvear;-34,9812778;-67,6727417;302,50;USD;250,00;500,00;USD;1;Mikrotik ;RB760iGS;250;Carga correcta;30611064604;CABLE TELEVISORA COLOR SA;5†%;;
2077;Jose V. Zapata;JosÈ Vicente Zapata Y San Juan;-32,895354;-68,837993;Mendoza;Mendoza;Mendoza;-32,8831528;-68,828325;1.511,90;USD;0,00;6.615,00;USD;20;Huawei;ar6140s;6615;Carga correcta;20271269472;DestÈfani Jose Luis;20†%;;
2077;Jose V. Zapata;JosÈ Vicente Zapata Y San Juan;-32,895354;-68,837993;Mendoza;Mendoza;Mendoza;-32,8831528;-68,828325;280,00;USD;380,00;500,00;USD;30;MikroTik;RB760iGS;121;Carga correcta;30708839627;Servicargas Mendoza SA;3†%;;
2077;Jose V. Zapata;JosÈ Vicente Zapata Y San Juan;-32,895354;-68,837993;Mendoza;Mendoza;Mendoza;-32,8831528;-68,828325;72,60;USD;75,00;130,00;USD;15;HUAWEI;EchoLife HG8245W5;55;Carga correcta;30708243201;WAYCOM SA;;;
2235;Lavalle (Mza);Belgrano 29;-32,721409;-68,594384;Lavalle;Mendoza;Villa Tulumaya;-32,7196639;-68,5893806;72,60;USD;75,00;130,00;USD;15;HUAWEI;EchoLife HG8245W5;55;Carga correcta;30708243201;WAYCOM SA;;;
2400;Mendoza;Necochea 101;-32,887142;-68,839868;Mendoza;Mendoza;Mendoza;-32,8831528;-68,828325;1.511,90;USD;0,00;6.615,00;USD;20;Huawei;ar6140s;6615;Carga correcta;20271269472;DestÈfani Jose Luis;20†%;;
2400;Mendoza;Necochea 101;-32,887142;-68,839868;Mendoza;Mendoza;Mendoza;-32,8831528;-68,828325;280,00;USD;380,00;500,00;USD;30;MikroTik;RB760iGS;121;Carga correcta;30708839627;Servicargas Mendoza SA;3†%;;
2400;Mendoza;Necochea 101;-32,887142;-68,839868;Mendoza;Mendoza;Mendoza;-32,8831528;-68,828325;72,60;USD;75,00;130,00;USD;15;HUAWEI;EchoLife HG8245W5;55;Carga correcta;30708243201;WAYCOM SA;;;
2405;Ejercito De Los Andes;Avda. EspaÒa 1275;-32,888265;-68,841432;Mendoza;Mendoza;Mendoza;-32,8831528;-68,828325;1.511,90;USD;0,00;6.615,00;USD;20;Huawei;ar6140s;6615;Carga correcta;20271269472;DestÈfani Jose Luis;20†%;;
2405;Ejercito De Los Andes;Avda. EspaÒa 1275;-32,888265;-68,841432;Mendoza;Mendoza;Mendoza;-32,8831528;-68,828325;280,00;USD;380,00;500,00;USD;30;MikroTik;RB760iGS;121;Carga correcta;30708839627;Servicargas Mendoza SA;3†%;;
2405;Ejercito De Los Andes;Avda. EspaÒa 1275;-32,888265;-68,841432;Mendoza;Mendoza;Mendoza;-32,8831528;-68,828325;72,60;USD;75,00;130,00;USD;15;HUAWEI;EchoLife HG8245W5;55;Carga correcta;30708243201;WAYCOM SA;;;
3300;San Rafael;Avda. H. Yrigoyen 113;-34,613048;-68,338923;San Rafael;Mendoza;San Rafael;-34,6315472;-68,3438472;302,50;USD;250,00;500,00;USD;1;Mikrotik ;RB760iGS;250;Carga correcta;30611064604;CABLE TELEVISORA COLOR SA;5†%;;
3432;Sucursal ElectrÛnica Guaymallen;Juan B. Alberdi S/N, Entre Avda. Bandera De Los Andes Y Costanera;-32,895993;-68,830493;Guaymallen;Mendoza;Mendoza;-32,8831528;-68,828325;1.511,90;USD;0,00;6.615,00;USD;20;Huawei;ar6140s;6615;Carga correcta;20271269472;DestÈfani Jose Luis;20†%;;
3432;Sucursal ElectrÛnica Guaymallen;Juan B. Alberdi S/N, Entre Avda. Bandera De Los Andes Y Costanera;-32,895993;-68,830493;Guaymallen;Mendoza;Mendoza;-32,8831528;-68,828325;72,60;USD;75,00;130,00;USD;15;HUAWEI;EchoLife HG8245W5;55;Carga correcta;30708243201;WAYCOM SA;;;
3576;Tribunales Mendoza;Patricias Mendocinas Y V. Del Carmen De Cuyo;-32,89743;-68,844305;Mendoza;Mendoza;Mendoza;-32,8831528;-68,828325;1.511,90;USD;0,00;6.615,00;USD;20;Huawei;ar6140s;6615;Carga correcta;20271269472;DestÈfani Jose Luis;20†%;;
3576;Tribunales Mendoza;Patricias Mendocinas Y V. Del Carmen De Cuyo;-32,89743;-68,844305;Mendoza;Mendoza;Mendoza;-32,8831528;-68,828325;280,00;USD;380,00;500,00;USD;30;MikroTik;RB760iGS;121;Carga correcta;30708839627;Servicargas Mendoza SA;3†%;;
3576;Tribunales Mendoza;Patricias Mendocinas Y V. Del Carmen De Cuyo;-32,89743;-68,844305;Mendoza;Mendoza;Mendoza;-32,8831528;-68,828325;72,60;USD;75,00;130,00;USD;15;HUAWEI;EchoLife HG8245W5;55;Carga correcta;30708243201;WAYCOM SA;;;
3583;Tribunales Provinc. De San Rafael;Las Heras 262;-34,620325;-68,328363;San Rafael;Mendoza;San Rafael;-34,6315472;-68,3438472;302,50;USD;250,00;500,00;USD;1;Mikrotik ;RB760iGS;250;Carga correcta;30611064604;CABLE TELEVISORA COLOR SA;5†%;;
2590;Obera;Avda. Sarmiento 805;-27,48467;-55,120211;Obera;Misiones;Obera;-27,5004694;-55,1092667;; USD ;;;USD;;;;;;;;;;
2784;Puerto Iguazu;Avda. Victoria Aguirre 436;-25,600146;-54,574354;Puerto Iguazu;Misiones;Puerto Iguazu;-25,6110639;-54,5645444;; USD ;;;USD;;;;;;;;;;
102;Puesto Permanente De Promocion Plaza Huincul;Avenida Juan Keidel 1549;-38,93132;-69,209283;Plaza Huincul;NeuquÈn;Plaza Huincul;-38,932112;-69,192562;; USD ;;;USD;;;;;;;;;;
1041;Anexo Operativo Neuquen;Lainez 386;-38,958441;-68,066146;Confluencia;NeuquÈn;Neuquen;-38,9448583;-68,0785944;; USD ;;;USD;;;;;;;;;;
1490;Chos Malal;Gral. Urquiza Y Sarmiento;-37,377814;-70,271966;Chos Malal;NeuquÈn;Chos Malal;-37,3669763;-70,2635599;250,00;USD;111,00;0,00;USD;10;SFP MIKROTIK;1.25G SFP 1310nm SM 20KM Dual fiber LC connector with DDM;1949,81;Carga correcta;30714375160;NEUTICS S.A.P.E.M.;;;
2540;Neuquen;Avda. Argentina 82;-38,954104;-68,058868;Neuquen;NeuquÈn;Neuquen;-38,9448583;-68,0785944;; USD ;;;USD;;;;;;;;;;
2545;Neuquen Oeste;Gral. San MartÌn 2131;-38,955044;-68,088941;Neuquen;NeuquÈn;Neuquen;-38,9448583;-68,0785944;; USD ;;;USD;;;;;;;;;;
3250;San Martin De Los Andes;Avda. San MartÌn 687;-40,157581;-71,352403;San Martin De Los Andes;NeuquÈn;San Martin De Los Andes;-40,1509722;-71,322375;; USD ;;;USD;;;;;;;;;;
3424;Sucursal Electronica Neuquen;Cura Collon 560;-38,948546;-68,100782;Neuquen;NeuquÈn;Neuquen;-38,9448583;-68,0785944;; USD ;;;USD;;;;;;;;;;
3840;Zapala;Avda. San MartÌn 401;-38,904656;-70,064063;Zapala;NeuquÈn;Zapala;-38,89735;-70,066825;600,00;USD;500,00;0,00;USD;8;0;0;0;Carga correcta;30714558079;SURPORAIRE;;;
1026;Anexo Operativo San Carlos De Bariloche;Horacio Anasagasti 1472;-41,142073;-71,289476;San Carlos De Bariloche;Rio Negro;San Carlos De Bariloche;-41,1332139;-71,2771;; USD ;;;USD;;;;;;;;;;
1388;Catriel;Avda. San MartÌn 484;-37,88062;-67,79437;Catriel;Rio Negro;Catriel;-37,8830222;-67,8040639;280,00;USD;350,00;500,00;USD;30;Mikrotik;RB760iGS;150;Carga correcta;30711130655;ISP Group SRL;;;
1388;Catriel;Avda. San MartÌn 484;-37,88062;-67,79437;Catriel;Rio Negro;Catriel;-37,8830222;-67,8040639;500,00;USD;200,00;300,00;USD;30;HUAWEI;HG8145V5;120;Carga correcta;30716001691;MULTIMEDIOS DEL VALLE SRL TELCOCOM;10†%;;
1695;El Bolson;Avda. San MartÌn 2598;-41,9652;-71,53542;El Bolson;Rio Negro;El Bolson;-41,9729056;-71,5275167;280,00;USD;350,00;500,00;USD;30;Mikrotik;RB760iGS;150;Carga correcta;30711130655;ISP Group SRL;;;
2020;Ingeniero Jacobacci;Julio A.Roca 291;-41,3311;-69,54789;Ingeniero Jacobacci;Rio Negro;Ingeniero Jacobacci;-41,3345278;-69,5312222;280,00;USD;350,00;500,00;USD;30;Mikrotik;RB760iGS;150;Carga correcta;30711130655;ISP Group SRL;;;
2920;Rio Colorado;Belgrano Esq. H.Yrigoyen;-38,993462;-64,094727;Rio Colorado;Rio Negro;Rio Colorado;-38,983275;-64,1039472;280,00;USD;350,00;500,00;USD;30;Mikrotik;RB760iGS;150;Carga correcta;30711130655;ISP Group SRL;;;
2920;Rio Colorado;Belgrano Esq. H.Yrigoyen;-38,993462;-64,094727;Rio Colorado;Rio Negro;Rio Colorado;-38,983275;-64,1039472;500,00;USD;200,00;300,00;USD;30;HUAWEI;HG8145V5;120;Carga correcta;30716001691;MULTIMEDIOS DEL VALLE SRL TELCOCOM;10†%;;
3100;San Antonio Oeste;H. Yrigoyen Y C. Pellegrini;-40,729057;-64,944509;San Antonio Oeste;Rio Negro;San Antonio Oeste;-40,7293667;-64,9597944;280,00;USD;350,00;500,00;USD;30;Mikrotik;RB760iGS;150;Carga correcta;30711130655;ISP Group SRL;;;
3100;San Antonio Oeste;H. Yrigoyen Y C. Pellegrini;-40,729057;-64,944509;San Antonio Oeste;Rio Negro;San Antonio Oeste;-40,7293667;-64,9597944;500,00;USD;200,00;300,00;USD;30;HUAWEI;HG8145V5;120;Carga correcta;30716001691;MULTIMEDIOS DEL VALLE SRL TELCOCOM;10†%;;
3120;San Carlos De Bariloche;BartolomÈ Mitre 178;-41,13376;-71,30727;San Carlos De Bariloche;Rio Negro;San Carlos De Bariloche;-41,1332139;-71,2771;; USD ;;;USD;;;;;;;;;;
3700;Viedma;San MartÌn 302;-40,807518;-62,99464;Viedma;Rio Negro;Viedma;-40,8218222;-63,0224389;280,00;USD;350,00;500,00;USD;30;Mikrotik;RB760iGS;150;Carga correcta;30711130655;ISP Group SRL;;;
3700;Viedma;San MartÌn 302;-40,807518;-62,99464;Viedma;Rio Negro;Viedma;-40,8218222;-63,0224389;500,00;USD;200,00;300,00;USD;30;HUAWEI;HG8145V5;120;Carga correcta;30716001691;MULTIMEDIOS DEL VALLE SRL TELCOCOM;10†%;;
308;P.P.P. EmbarcaciÛn;Av. Buenos Aires 140;-23,208164;-64,095685;EmbarcaciÛn;Salta;Embarcacion;-23,2034417;-64,0976583;; USD ;;;USD;;;;;;;;;;
309;P.P.P. General Mosconi;Av. Casiano Casas 50;-22,596028;-63,812361;Gral. Mosconi;Salta;General Enrique Mosconi;-22,5951806;-63,8040194;; USD ;;;USD;;;;;;;;;;
1037;Anexo Operativo Tartagal;24 De Septiembre 923;-22,50965;-63,796779;Tartagal;Salta;Tartagal;-22,5279556;-63,7938972;; USD ;;;USD;;;;;;;;;;
1260;Cafayate;Nuestra SeÒora Del Rosario 103;-26,0735;-65,97687;Cafayate;Salta;Cafayate;-26,0725;-65,9844889;; USD ;;;USD;;;;;;;;;;
3305;San Ramon De La Nueva Oran;Cnel. Eg¸es 598;-23,132906;-64,323168;San Ramon De La Nueva Oran;Salta;San Ramon De La Nueva Oran;-23,1574139;-64,3323333;40,00;USD;300,00;300,00;USD;5;V-SOL;V2804N-Z;300;Carga correcta;30708764163;ORAN TELEVISORA COLOR SRL;;;
3470;Tartagal;Warnes 300;-22,518196;-63,804152;Tartagal;Salta;Tartagal;-22,5279556;-63,7938972;; USD ;;;USD;;;;;;;;;;
1396;Caucete;Diag. Sarmiento 627;-31,649818;-68,282211;Caucete;San Juan;Caucete;-31,6434444;-68,2863278;180,00;USD;3.600,00;4.000,00;USD;20;Mikrotik;RB3011UiAS-RM;400;Carga correcta;30681700281;Interredes S.A.;;;
1396;Caucete;Diag. Sarmiento 627;-31,649818;-68,282211;Caucete;San Juan;Caucete;-31,6434444;-68,2863278;200,00;USD;200,00;500,00;USD;15;Mikrotik;RB4011iGS+RM;300;Carga correcta;30708794763;Intersat SA;;;
1401;Anexo Operativo San Juan;Avda. Libertador San MartÌn (Este) 320;-31,533674;-68,521735;San Juan;San Juan;San Juan;-31,5172388;-68,5119083;180,00;USD;1.200,00;1.600,00;USD;10;Mikrotik;RB3011UiAS-RM;400;Carga correcta;30681700281;Interredes S.A.;;;
1401;Anexo Operativo San Juan;Avda. Libertador San MartÌn (Este) 320;-31,533674;-68,521735;San Juan;San Juan;San Juan;-31,5172388;-68,5119083;200,00;USD;200,00;500,00;USD;15;Mikrotik;RB4011iGS+RM;300;Carga correcta;30708794763;Intersat SA;;;
1401;Anexo Operativo San Juan;Avda. Libertador San MartÌn (Este) 320;-31,533674;-68,521735;San Juan;San Juan;San Juan;-31,5172388;-68,5119083;80,00;USD;420,00;950,00;USD;10;Mikrotik;RB 4011;350;Carga correcta;30709457477;XF COMUNICACIONES S.A.;;;
2060;Jachal;San Juan 653;-30,240934;-68,74653;Jachal;San Juan;San Jose De Jachal;-30,2339444;-68,747;180,00;USD;1.200,00;1.600,00;USD;10;Mikrotik;RB3011UiAS-RM;400;Carga correcta;30681700281;Interredes S.A.;;;
2060;Jachal;San Juan 653;-30,240934;-68,74653;Jachal;San Juan;San Jose De Jachal;-30,2339444;-68,747;250,00;USD;2.230,00;1.500,00;USD;20;Mikrotik;RB4011iGS+RM;300;Carga correcta;30708794763;Intersat SA;;;
3200;San Juan;Jujuy Sud 227;-31,53633;-68,52148;San Juan;San Juan;San Juan;-31,5172388;-68,5119083;180,00;USD;1.200,00;1.600,00;USD;10;Mikrotik;RB3011UiAS-RM;400;Carga correcta;30681700281;Interredes S.A.;;;
3200;San Juan;Jujuy Sud 227;-31,53633;-68,52148;San Juan;San Juan;San Juan;-31,5172388;-68,5119083;200,00;USD;200,00;500,00;USD;15;Mikrotik;RB4011iGS+RM;300;Carga correcta;30708794763;Intersat SA;;;
3200;San Juan;Jujuy Sud 227;-31,53633;-68,52148;San Juan;San Juan;San Juan;-31,5172388;-68,5119083;80,00;USD;420,00;950,00;USD;10;Mikrotik;RB 4011;350;Carga correcta;30709457477;XF COMUNICACIONES S.A.;;;
3830;Villa Sarmiento;Rivadavia 102;-31,980874;-68,426314;Villa Sarmiento;San Juan;Villa Media Agua;-31,9825833;-68,41995;180,00;USD;1.200,00;1.600,00;USD;10;Mikrotik;RB3011UiAS-RM;400;Carga correcta;30681700281;Interredes S.A.;;;
3830;Villa Sarmiento;Rivadavia 102;-31,980874;-68,426314;Villa Sarmiento;San Juan;Villa Media Agua;-31,9825833;-68,41995;200,00;USD;200,00;500,00;USD;15;Mikrotik;RB4011iGS+RM;300;Carga correcta;30708794763;Intersat SA;;;
